,ListOrdersController,SendOrderConfirmationEmailAdvice,OrderFormController,ViewOrderController,ListOrders(jsp),ViewOrder(jsp),NewOrderForm(jsp),ShippingForm(jsp),ConfirmOrder(jsp),OrderDao,LineItem,OrderValidator,Order,OrderService,OrderServiceClient,JaxRpcOrderService,OrderForm,Sequence,SqlMapSequenceDao,SqlMapOrderDao,sequence(table),lineitem(table),orders(table),orderstatus(table),AccountDao,AccountValidator,Account,SignonInterceptor,UserSession,SignonController,AccountFormController,AccountForm,SqlMapAccountDao,SignoffController,account(table),profile(table),signon(table),bannerdata(table),EditAccountForm(jsp),SignonForm(jsp),IncludeAccountFields(jsp),IncludeMyList(jsp),Cart,CartItem,RemoveItemFromCartController,UpdateCartQuantitiesController,ViewCartController,AddItemToCartController,Cart(jsp),Checkout(jsp),CategoryDao,ProductDao,Product,Category,ViewItemController,ViewCategoryController,ViewProductController,SearchProductsController,SqlMapCategoryDao,SqlMapProductDao,category(table),SearchProducts(jsp),Category(jsp),Item(jsp),Product(jsp),ItemDao,product(table),item(table),inventory(table),supplier(table),Item,SqlMapItemDao,index(jsp),PetStoreFacade,PetStoreImpl,Error(jsp),IncludeBanner(jsp),IncludeBottom(jsp),IncludeQuickHeader(jsp),IncludeTop(jsp),index(html),help(html),OracleSequenceDao,MsSqlOrderDao
RemoveItemFromCartController,0.43457510772175323,0.3659151067198721,0.3803674660172594,0.397816302587765,0.43457510772175323,0.397816302587765,0.3803674660172594,0.3627555017716603,0.39290183584036853,0.397816302587765,0.15680625699556525,0.3626854542141592,0.397816302587765,0.397816302587765,0.40821982969444126,0.336296752059407,0.3803674660172594,0.45793521851707775,0.45793521851707775,0.397816302587765,0.45793521851707775,0.15680625699556525,0.43457510772175323,0.3864209779484571,0.44199847541139275,0.3955010664694523,0.7275982566105225,0.42238630560631363,0.6251267142787598,0.406103232899516,0.4107160297239014,0.4107160297239014,0.44199847541139275,0.45870960709157016,0.44199847541139275,0.48431207526353204,0.406103232899516,0.4396575004665083,0.35461752148441406,0.4101522477604761,0.402720433774054,0.9173290667671974,0.4895381605366523,0.4106633532876389,0.49467333166744726,0.6959516159573047,0.4895381605366523,0.5555498176608921,0.6344246249099055,0.3165395530564563,0.39775927081111834,0.40338905729970215,0.6507257231334257,0.39775927081111834,0.15680625699556525,0.39775927081111834,0.40338905729970215,0.37235507722880706,0.39775927081111834,0.40338905729970215,0.39775927081111834,0.37235507722880706,0.39775927081111834,0.15680625699556525,0.40338905729970215,0.44240603819469493,0.6889888384988317,0.5065931242897592,0.6625379970254175,0.40777978945463067,0.44240603819469493,0.44240603819469493,0.4272101747786971,0.5874779597749423,0.5650981249974204,0.4847798650340982,0.7612531423798103,0.3833460226320329,0.4318694937119385,0.6699924009334739,0.4272101747786971,0.4847798650340982,0.4316919738516888,0.3954905816417062
UpdateCartQuantitiesController,0.38858214882570363,0.3459517754066304,0.3916284608082403,0.40738856117284133,0.38858214882570363,0.40738856117284133,0.3916284608082403,0.3367148773369329,0.37654442869664284,0.40738856117284133,0.2953422936707703,0.37672552507815343,0.40738856117284133,0.40738856117284133,0.40247287574918017,0.35850620814846446,0.3916284608082403,0.43471169927308473,0.43471169927308473,0.40738856117284133,0.43471169927308473,0.2953422936707703,0.38858214882570363,0.378304243376777,0.43571783339456494,0.39942519053800846,0.7213176145936946,0.4297574988770353,0.6143340036216525,0.4177372070781621,0.41077422038427863,0.41077422038427863,0.43571783339456494,0.4407898704565546,0.43571783339456494,0.4553937212225985,0.4177372070781621,0.4506452061477633,0.37158920197717216,0.41801309693834704,0.3869876772048076,0.927718336420656,0.5404364062778224,0.5261437528947321,0.6959516159573047,0.49467333166744715,0.5404364062778224,0.6710302172679853,0.6853228706510757,0.36574209944383973,0.4230052317229946,0.3664856801718315,0.6138223460055551,0.4230052317229946,0.2953422936707703,0.4230052317229946,0.3664856801718315,0.36965553341996216,0.4230052317229946,0.3664856801718315,0.4230052317229946,0.36965553341996216,0.4230052317229946,0.2953422936707703,0.3664856801718315,0.5809420748698999,0.6520854613709612,0.6451291609649643,0.6177373289423498,0.4015904228425756,0.5809420748698999,0.5809420748698999,0.41098882699532235,0.6331013051791774,0.5970256975829606,0.4847798650340982,0.7761184982109374,0.4417696837245882,0.41474744945194136,0.6803816705869324,0.41098882699532235,0.4847798650340982,0.4247529026179384,0.3982359597247564
ViewCartController,0.820211403055728,0.45431421875957867,0.8148130862564885,0.8243572845538223,0.820211403055728,0.8243572845538223,0.8148130862564885,0.41967727519615855,0.8311198447798335,0.8243572845538223,0.7079002982620065,0.7685278783441487,0.8243572845538223,0.47457041725962834,0.4595635609773634,0.40330088855387414,0.8148130862564885,0.8303243405003842,0.8303243405003842,0.8243572845538223,0.8303243405003842,0.7079002982620065,0.820211403055728,0.8073876316520746,0.7408733897151049,0.43819102033847823,0.897435807863979,0.715870046814674,0.783404260731076,0.44491510399555667,0.4793367920668489,0.4793367920668489,0.7408733897151049,0.48612719300988677,0.7408733897151049,0.7428139691181589,0.6922517698292802,0.6811161698600324,0.4728728713551725,0.7119266232624095,0.42529621700934356,0.8012128114522291,0.49467333166744704,0.5800950158996158,0.4895381605366523,0.5404364062778224,0.49467333166744704,0.4352085515263627,0.34978686729419395,0.6946663056762082,0.4335511007332033,0.461644082543636,0.8114309498378299,0.4335511007332033,0.35811343096781256,0.4335511007332033,0.461644082543636,0.43417074637937947,0.4335511007332033,0.461644082543636,0.4335511007332033,0.43417074637937947,0.4335511007332033,0.35811343096781256,0.461644082543636,0.7620125149504102,0.6635936245349348,0.6054500968015362,0.8484760997165616,0.4611418986218899,0.7620125149504102,0.7620125149504102,0.4591222057370036,0.7199832405869765,0.6954493642760181,0.4847798650340982,0.67249100869613,0.649059692670136,0.43096523531386394,0.8012128114522291,0.4591222057370036,0.4847798650340982,0.44493657905355133,0.437358974764009
AddItemToCartController,0.43362030596290835,0.3982201471729896,0.4145040964390929,0.42342071200565407,0.43362030596290835,0.42342071200565407,0.4145040964390929,0.38066684183459065,0.4361560671870944,0.42342071200565407,0.11516243920815224,0.3774498367084134,0.42342071200565407,0.42342071200565407,0.42530485290176606,0.3366849328541881,0.4145040964390929,0.44372750040005954,0.44372750040005954,0.42342071200565407,0.44372750040005954,0.11516243920815224,0.43362030596290835,0.4050889874378891,0.43833560932249993,0.39420558951677115,0.7239353905216296,0.43657846606247724,0.6284974657417878,0.42682879052577094,0.42385820554584486,0.42385820554584486,0.43833560932249993,0.460552453241766,0.43833560932249993,0.49128400809180933,0.42682879052577094,0.424503334592415,0.40164480001620645,0.43730068165765446,0.4141347801199666,0.9481861286420477,0.4352085515263627,0.34978686729419395,0.5555498176608921,0.6710302172679853,0.4352085515263627,0.49467333166744715,0.5800950158996159,0.2936886520178268,0.3815165767826086,0.39609384434984524,0.6434305101835688,0.3815165767826086,0.11516243920815224,0.3815165767826086,0.39609384434984524,0.39511940332898177,0.3815165767826086,0.39609384434984524,0.3815165767826086,0.39511940332898177,0.3815165767826086,0.11516243920815224,0.39609384434984524,0.40076222040728193,0.6816936255489748,0.4649493065023462,0.6757141997835073,0.42102076106359604,0.40076222040728193,0.40076222040728193,0.42655978299633324,0.5826873774861228,0.5503027175921157,0.4847798650340982,0.7692361789181246,0.41846350884400024,0.4386897797919376,0.700849462808324,0.42655978299633324,0.4847798650340982,0.41636421853094774,0.39442213429642775
Cart(jsp),0.47042453576153404,0.45431421875957867,0.4650262189622946,0.47457041725962834,0.47042453576153404,0.47457041725962834,0.4650262189622946,0.41967727519615855,0.4813329774856396,0.47457041725962834,0.35811343096781256,0.4187410110499547,0.47457041725962834,0.47457041725962834,0.4595635609773634,0.40330088855387414,0.4650262189622946,0.4805374732061903,0.4805374732061903,0.47457041725962834,0.4805374732061903,0.35811343096781256,0.47042453576153404,0.45760076435788066,0.49353672388138137,0.43819102033847823,0.779136505080511,0.46853338098095043,0.6809540592706056,0.44491510399555667,0.4793367920668489,0.4793367920668489,0.49353672388138137,0.48612719300988677,0.49353672388138137,0.4954773032844353,0.44491510399555667,0.43377950402630894,0.4728728713551725,0.46458995742868603,0.42529621700934356,0.9460992758254824,0.34978686729419395,0.4352085515263627,0.6344246249099055,0.6853228706510757,0.34978686729419395,0.5800950158996159,0.49467333166744715,0.3448794383820143,0.4335511007332033,0.461644082543636,0.7089807483773595,0.4335511007332033,0.35811343096781256,0.4335511007332033,0.461644082543636,0.43417074637937947,0.4335511007332033,0.461644082543636,0.4335511007332033,0.43417074637937947,0.4335511007332033,0.35811343096781256,0.461644082543636,0.6437132121669423,0.7472438637427656,0.7079002982620065,0.7301767969330937,0.4611418986218899,0.6437132121669423,0.6437132121669423,0.4591222057370036,0.6175330391265061,0.5929991628155477,0.4847798650340982,0.7749412101566004,0.44711015067883725,0.43096523531386394,0.6987626099917588,0.4591222057370036,0.4847798650340982,0.44493657905355133,0.437358974764009
Checkout(jsp),0.9154259585948901,0.3951810392209245,0.9154330703480374,0.8970374171539109,0.9154259585948901,0.8970374171539109,0.9154330703480374,0.37282326276630545,0.9259370499903232,0.8970374171539109,0.8137603677190451,0.8369785049758899,0.8970374171539109,0.40236408548646385,0.42494043893050254,0.3399741416134481,0.9154330703480374,0.8983382590877405,0.8983382590877405,0.8970374171539109,0.8983382590877405,0.8137603677190451,0.9154259585948901,0.9406234225800499,0.7925554008205326,0.3764577566845213,0.7283683147254684,0.7768843980581407,0.6133460889378141,0.4230253126470959,0.4444770479040199,0.4444770479040199,0.7925554008205326,0.40315129333619104,0.7925554008205326,0.8474526489837311,0.7728121799412899,0.8002928005751377,0.39255044994354676,0.817102441882732,0.472055686460588,0.4780954851948695,0.6946663056762082,0.6434755193120207,0.3165395530564563,0.36574209944383973,0.6946663056762082,0.2936886520178268,0.3448794383820143,0.49467333166744715,0.4606159826966213,0.3924952940390792,0.6398319598728028,0.4606159826966213,0.319087036051598,0.4606159826966213,0.3924952940390792,0.40477831348865323,0.4606159826966213,0.3924952940390792,0.4606159826966213,0.40477831348865323,0.4606159826966213,0.319087036051598,0.3924952940390792,0.6046868172507277,0.3924952940390792,0.319087036051598,0.667143244207906,0.43821894955433777,0.6046868172507277,0.6046868172507277,0.4625451735790615,0.6022448491320386,0.5752380175832689,0.4847798650340982,0.45462610440220086,0.7042073857106016,0.4172942294560747,0.7254321510285932,0.4625451735790615,0.4847798650340982,0.4229894184120694,0.36529143993207586
CategoryDao,0.42145279216648435,0.46704364689445615,0.38374338901388083,0.423293114337542,0.42145279216648435,0.423293114337542,0.38374338901388083,0.4331492493461495,0.4664514741484628,0.423293114337542,0.36742350672826535,0.42593814099041627,0.423293114337542,0.423293114337542,0.4189639480153295,0.40728661410302824,0.38374338901388083,0.4429607099795525,0.4429607099795525,0.423293114337542,0.4429607099795525,0.36742350672826535,0.42145279216648435,0.39143250283210174,0.6561389428914358,0.7682141614191546,0.6107518190490111,0.7332510592057802,0.7679553749290052,0.8283252942917304,0.7252707988064824,0.7252707988064824,0.6561389428914358,0.8776989825798999,0.6561389428914358,0.6654565271498801,0.7258750928312601,0.6926422488870528,0.7292639308623451,0.637860724563171,0.7330827802842156,0.41255364125219646,0.4335511007332033,0.3815165767826086,0.39775927081111834,0.4230052317229946,0.4335511007332033,0.3815165767826086,0.4335511007332033,0.4606159826966213,0.49467333166744704,0.8449817793395376,0.7000953149662843,0.49467333166744704,0.7172103740224592,0.34978686729419395,0.7000953149662843,0.71658556207672,0.49467333166744704,0.8449817793395376,0.49467333166744704,0.71658556207672,0.34978686729419395,0.7172103740224592,0.7000953149662843,0.5693730487195641,0.7542075316546881,0.6147601725619888,0.642632785238586,0.4270155611409278,0.5693730487195641,0.5693730487195641,0.7526965352433088,0.7863531281429172,0.7737914490959008,0.8345667323282921,0.6567092687766397,0.8082080214982704,0.4450857823346792,0.7623405085463903,0.4029096679491148,0.4847798650340982,0.4761580572898188,0.4772155319361721
ProductDao,0.41585258838424766,0.44292161769964716,0.43511632960151747,0.44341503455104525,0.41585258838424766,0.44341503455104525,0.43511632960151747,0.35717817465261775,0.4557583574258101,0.44341503455104525,0.36017905367419073,0.392904795971131,0.44341503455104525,0.44341503455104525,0.36332785792004524,0.4314690740351479,0.43511632960151747,0.4416767537912527,0.4416767537912527,0.44341503455104525,0.4416767537912527,0.36017905367419073,0.41585258838424766,0.4453898115937433,0.6749910327372842,0.7417668709087528,0.6296039088948595,0.6914157248000465,0.6430151551488117,0.8090619631292408,0.7729393529238143,0.7729393529238143,0.6749910327372842,0.7628025626871522,0.6749910327372842,0.6750127553082469,0.7066117616687703,0.7090846760835143,0.745694066343283,0.6966208385947444,0.7622400561565246,0.423207575879982,0.461644082543636,0.39609384434984524,0.40338905729970215,0.3664856801718315,0.461644082543636,0.39609384434984524,0.461644082543636,0.3924952940390792,0.8449817793395376,0.49467333166744715,0.34978686729419406,0.8449817793395376,0.7099659209683846,0.7000953149662843,0.34978686729419406,0.5742946024135871,0.8449817793395376,0.49467333166744715,0.8449817793395376,0.5742946024135871,0.7000953149662843,0.7099659209683846,0.34978686729419406,0.5621285956654895,0.4038990839825977,0.6075157195079142,0.5352159165216314,0.3384393889840028,0.5621285956654895,0.5621285956654895,0.7584081744304262,0.7369666261474939,0.7137035837696071,0.8345667323282921,0.6758698269830052,0.7845321839664572,0.40104463421580094,0.7729944431741759,0.40862130713623224,0.4847798650340982,0.43845017629272487,0.42592790725376856
Product,0.6631892542179713,0.44292161769964716,0.682452995435241,0.6907517003847687,0.6631892542179713,0.6907517003847687,0.682452995435241,0.35717817465261775,0.7030950232595337,0.6907517003847687,0.6075157195079143,0.6402414618048545,0.6907517003847687,0.44341503455104525,0.36332785792004524,0.4314690740351479,0.682452995435241,0.6890134196249763,0.6890134196249763,0.6907517003847687,0.6890134196249763,0.6075157195079143,0.6631892542179713,0.692726477427467,0.7774412341977548,0.6393166694482825,0.8560540387022554,0.793865926260517,0.7879016195220648,0.7066117616687704,0.6704891514633439,0.6704891514633439,0.7774412341977548,0.6603523612266818,0.7774412341977548,0.7774629567687172,0.8090619631292408,0.8115348775439848,0.6432438648828126,0.7990710400552149,0.6597898546960542,0.6705442417137055,0.8114309498378299,0.7458807116440392,0.6507257231334257,0.6138223460055551,0.8114309498378299,0.6434305101835688,0.7089807483773595,0.6398319598728028,0.7000953149662843,0.34978686729419406,0.49467333166744726,0.7000953149662843,0.6075157195079143,0.597645113505814,0.24733666583372368,0.4718444009531166,0.7000953149662843,0.34978686729419406,0.7000953149662843,0.4718444009531166,0.597645113505814,0.6075157195079143,0.24733666583372368,0.7885787254728852,0.42839967179869465,0.7099659209683846,0.761666046329027,0.3384393889840028,0.7885787254728852,0.7885787254728852,0.6559579729699558,0.8818530905207471,0.8585900481428602,0.7321165308678218,0.7783200284434757,0.8090327717825541,0.40104463421580094,0.917880907547429,0.40862130713623224,0.4847798650340982,0.43845017629272487,0.42592790725376856
Category,0.42145279216648435,0.46704364689445615,0.38374338901388083,0.423293114337542,0.42145279216648435,0.423293114337542,0.38374338901388083,0.4331492493461495,0.4664514741484628,0.423293114337542,0.36742350672826535,0.42593814099041627,0.423293114337542,0.423293114337542,0.4189639480153295,0.40728661410302824,0.38374338901388083,0.4429607099795525,0.4429607099795525,0.423293114337542,0.4429607099795525,0.36742350672826535,0.42145279216648435,0.39143250283210174,0.6561389428914358,0.7682141614191546,0.6107518190490111,0.7332510592057802,0.7679553749290052,0.8283252942917304,0.7252707988064824,0.7252707988064824,0.6561389428914358,0.8776989825798999,0.6561389428914358,0.6654565271498801,0.7258750928312601,0.6926422488870528,0.7292639308623451,0.637860724563171,0.7330827802842156,0.41255364125219646,0.4335511007332033,0.3815165767826086,0.39775927081111834,0.4230052317229946,0.4335511007332033,0.3815165767826086,0.4335511007332033,0.4606159826966213,0.49467333166744704,0.8449817793395376,0.7000953149662843,0.49467333166744704,0.7172103740224592,0.34978686729419395,0.7000953149662843,0.71658556207672,0.49467333166744704,0.8449817793395376,0.49467333166744704,0.71658556207672,0.34978686729419395,0.7172103740224592,0.7000953149662843,0.5693730487195641,0.7542075316546881,0.6147601725619888,0.642632785238586,0.4270155611409278,0.5693730487195641,0.5693730487195641,0.7526965352433088,0.7863531281429172,0.7737914490959008,0.8345667323282921,0.6567092687766397,0.8082080214982704,0.4450857823346792,0.7623405085463903,0.4029096679491148,0.4847798650340982,0.4761580572898188,0.4772155319361721
ViewItemController,0.41405433532935815,0.3721659414661059,0.38766631075592034,0.3919550517689841,0.41405433532935815,0.3919550517689841,0.38766631075592034,0.38181234689109966,0.40592105533427897,0.3919550517689841,0.0,0.3774033213719159,0.3919550517689841,0.3919550517689841,0.4122921911413285,0.3256152581631262,0.38766631075592034,0.4197211447836889,0.4197211447836889,0.3919550517689841,0.4197211447836889,0.0,0.41405433532935815,0.38011041794716616,0.3957027587284237,0.3837334025891951,0.3957027587284237,0.4212498592135307,0.6140787141187383,0.4316069220489889,0.38725960179204544,0.38725960179204544,0.3957027587284237,0.4419893126141464,0.3957027587284237,0.4836445024305009,0.4316069220489889,0.44035757526189234,0.3568141836422719,0.42698065489740883,0.43238564317275163,0.46961100473104167,0.35811343096781256,0.11516243920815224,0.15680625699556525,0.2953422936707703,0.35811343096781256,0.11516243920815224,0.35811343096781256,0.319087036051598,0.7172103740224592,0.7099659209683846,0.6075157195079143,0.7172103740224592,0.49467333166744715,0.8620968383957125,0.8548523853416379,0.8845514873897427,0.7172103740224592,0.7099659209683846,0.7172103740224592,0.8845514873897427,0.8620968383957125,0.49467333166744715,0.8548523853416379,0.28559978119912965,0.6457788348733204,0.34978686729419395,0.6550779991915354,0.4031960179927468,0.28559978119912965,0.28559978119912965,0.41493276295696824,0.6084658960716657,0.581326803143754,0.4847798650340982,0.44159678290778975,0.70045745537199,0.4677254686733857,0.7169476705647653,0.41493276295696824,0.4847798650340982,0.41376408709130974,0.3850518237417695
ViewCategoryController,0.42145279216648435,0.46704364689445615,0.38374338901388083,0.423293114337542,0.42145279216648435,0.423293114337542,0.38374338901388083,0.4331492493461495,0.4664514741484628,0.423293114337542,0.36742350672826535,0.42593814099041627,0.423293114337542,0.423293114337542,0.4189639480153295,0.40728661410302824,0.38374338901388083,0.4429607099795525,0.4429607099795525,0.423293114337542,0.4429607099795525,0.36742350672826535,0.42145279216648435,0.39143250283210174,0.4088022770577123,0.41842729412496055,0.4088022770577123,0.48591439337205666,0.6655051734685348,0.4785384269975365,0.3754839315122884,0.3754839315122884,0.4088022770577123,0.5279121152857058,0.4088022770577123,0.4181198613161567,0.4785384269975365,0.44530558305332935,0.3794770635681511,0.39052405872944745,0.38329591299002164,0.41255364125219646,0.4335511007332033,0.3815165767826086,0.39775927081111834,0.4230052317229946,0.4335511007332033,0.3815165767826086,0.4335511007332033,0.4606159826966213,0.34978686729419395,0.7000953149662843,0.597645113505814,0.34978686729419395,0.8620968383957125,0.49467333166744715,0.8449817793395376,0.8614720264499731,0.34978686729419395,0.7000953149662843,0.34978686729419395,0.8614720264499731,0.49467333166744715,0.8620968383957125,0.8449817793395376,0.6530232879273951,0.6359082288712201,0.7172103740224592,0.7262830244464169,0.4270155611409278,0.6530232879273951,0.6530232879273951,0.4029096679491148,0.6839029266824468,0.6713412476354305,0.4847798650340982,0.4093726029429163,0.6899087187148024,0.4450857823346792,0.65989030708592,0.4029096679491148,0.4847798650340982,0.4761580572898188,0.4772155319361721
ViewProductController,0.41585258838424766,0.44292161769964716,0.43511632960151747,0.44341503455104525,0.41585258838424766,0.44341503455104525,0.43511632960151747,0.35717817465261775,0.4557583574258101,0.44341503455104525,0.36017905367419073,0.392904795971131,0.44341503455104525,0.44341503455104525,0.36332785792004524,0.4314690740351479,0.43511632960151747,0.4416767537912527,0.4416767537912527,0.44341503455104525,0.4416767537912527,0.36017905367419073,0.41585258838424766,0.4453898115937433,0.4276543669035608,0.3919800036145589,0.4276543669035608,0.44407905896632305,0.5405649536883412,0.4592750958350469,0.42315248562962027,0.42315248562962027,0.4276543669035608,0.4130156953929582,0.4276543669035608,0.4276760894745234,0.4592750958350469,0.4617480102497908,0.395907199049089,0.44928417276102095,0.4124531888623306,0.423207575879982,0.461644082543636,0.39609384434984524,0.40338905729970215,0.3664856801718315,0.461644082543636,0.39609384434984524,0.461644082543636,0.3924952940390792,0.7000953149662843,0.34978686729419406,0.24733666583372368,0.7000953149662843,0.8548523853416379,0.8449817793395376,0.49467333166744726,0.7191810667868402,0.7000953149662843,0.34978686729419406,0.7000953149662843,0.7191810667868402,0.8449817793395376,0.8548523853416379,0.49467333166744726,0.6457788348733204,0.28559978119912977,0.7099659209683846,0.6188661557294621,0.3384393889840028,0.6457788348733204,0.6457788348733204,0.40862130713623224,0.6345164246870235,0.6112533823091367,0.4847798650340982,0.42853316114928175,0.6662328811829893,0.40104463421580094,0.6705442417137055,0.40862130713623224,0.4847798650340982,0.43845017629272487,0.42592790725376856
SearchProductsController,0.3904261750168548,0.3991817951746918,0.42241633040074394,0.42141769308117905,0.3904261750168548,0.42141769308117905,0.42241633040074394,0.3617663245516153,0.4044556277764475,0.42141769308117905,0.3898781557222955,0.41403397584622353,0.42141769308117905,0.42141769308117905,0.387378253944886,0.41903175543585597,0.42241633040074394,0.45725936102609505,0.45725936102609505,0.42141769308117905,0.45725936102609505,0.3898781557222955,0.3904261750168548,0.4185454815557092,0.42287208491424066,0.4173380799485358,0.42287208491424066,0.46058310622061654,0.5757582235993846,0.4738017674766067,0.42089781416397315,0.42089781416397315,0.42287208491424066,0.44981711918012773,0.42287208491424066,0.4298667613352324,0.4738017674766067,0.4520491435686355,0.4148747455102261,0.45131230450927984,0.3707547392325021,0.41836676000845846,0.43417074637937947,0.39511940332898177,0.37235507722880706,0.36965553341996216,0.43417074637937947,0.39511940332898177,0.43417074637937947,0.40477831348865323,0.71658556207672,0.5742946024135871,0.4718444009531166,0.71658556207672,0.8845514873897427,0.8614720264499731,0.7191810667868402,0.49467333166744726,0.71658556207672,0.5742946024135871,0.71658556207672,0.49467333166744726,0.8614720264499731,0.8845514873897427,0.7191810667868402,0.6754779369214251,0.5101075163185227,0.7396650230164895,0.6249813959024856,0.33583203095271497,0.6754779369214251,0.6754779369214251,0.378159496192173,0.629421822902965,0.6004966556595384,0.4847798650340982,0.41814100401044274,0.6902066605185183,0.404089031144594,0.665703425842182,0.378159496192173,0.4847798650340982,0.4449335451821076,0.4168088981443002
SqlMapCategoryDao,0.42145279216648435,0.46704364689445615,0.38374338901388083,0.423293114337542,0.42145279216648435,0.423293114337542,0.38374338901388083,0.4331492493461495,0.4664514741484628,0.423293114337542,0.36742350672826535,0.42593814099041627,0.423293114337542,0.423293114337542,0.4189639480153295,0.40728661410302824,0.38374338901388083,0.4429607099795525,0.4429607099795525,0.423293114337542,0.4429607099795525,0.36742350672826535,0.42145279216648435,0.39143250283210174,0.6561389428914358,0.7682141614191546,0.6107518190490111,0.7332510592057802,0.7679553749290052,0.8283252942917304,0.7252707988064824,0.7252707988064824,0.6561389428914358,0.8776989825798999,0.6561389428914358,0.6654565271498801,0.7258750928312601,0.6926422488870528,0.7292639308623451,0.637860724563171,0.7330827802842156,0.41255364125219646,0.4335511007332033,0.3815165767826086,0.39775927081111834,0.4230052317229946,0.4335511007332033,0.3815165767826086,0.4335511007332033,0.4606159826966213,0.49467333166744704,0.8449817793395376,0.7000953149662843,0.49467333166744704,0.7172103740224592,0.34978686729419395,0.7000953149662843,0.71658556207672,0.49467333166744704,0.8449817793395376,0.49467333166744704,0.71658556207672,0.34978686729419395,0.7172103740224592,0.7000953149662843,0.5693730487195641,0.7542075316546881,0.6147601725619888,0.642632785238586,0.4270155611409278,0.5693730487195641,0.5693730487195641,0.7526965352433088,0.7863531281429172,0.7737914490959008,0.8345667323282921,0.6567092687766397,0.8082080214982704,0.4450857823346792,0.7623405085463903,0.4029096679491148,0.4847798650340982,0.4761580572898188,0.4772155319361721
SqlMapProductDao,0.41585258838424766,0.44292161769964716,0.43511632960151747,0.44341503455104525,0.41585258838424766,0.44341503455104525,0.43511632960151747,0.35717817465261775,0.4557583574258101,0.44341503455104525,0.36017905367419073,0.392904795971131,0.44341503455104525,0.44341503455104525,0.36332785792004524,0.4314690740351479,0.43511632960151747,0.4416767537912527,0.4416767537912527,0.44341503455104525,0.4416767537912527,0.36017905367419073,0.41585258838424766,0.4453898115937433,0.6749910327372842,0.7417668709087528,0.6296039088948595,0.6914157248000465,0.6430151551488117,0.8090619631292408,0.7729393529238143,0.7729393529238143,0.6749910327372842,0.7628025626871522,0.6749910327372842,0.6750127553082469,0.7066117616687703,0.7090846760835143,0.745694066343283,0.6966208385947444,0.7622400561565246,0.423207575879982,0.461644082543636,0.39609384434984524,0.40338905729970215,0.3664856801718315,0.461644082543636,0.39609384434984524,0.461644082543636,0.3924952940390792,0.8449817793395376,0.49467333166744715,0.34978686729419406,0.8449817793395376,0.7099659209683846,0.7000953149662843,0.34978686729419406,0.5742946024135871,0.8449817793395376,0.49467333166744715,0.8449817793395376,0.5742946024135871,0.7000953149662843,0.7099659209683846,0.34978686729419406,0.5621285956654895,0.4038990839825977,0.6075157195079142,0.5352159165216314,0.3384393889840028,0.5621285956654895,0.5621285956654895,0.7584081744304262,0.7369666261474939,0.7137035837696071,0.8345667323282921,0.6758698269830052,0.7845321839664572,0.40104463421580094,0.7729944431741759,0.40862130713623224,0.4847798650340982,0.43845017629272487,0.42592790725376856
category(table),0.42145279216648435,0.46704364689445615,0.38374338901388083,0.423293114337542,0.42145279216648435,0.423293114337542,0.38374338901388083,0.4331492493461495,0.4664514741484628,0.423293114337542,0.36742350672826535,0.42593814099041627,0.423293114337542,0.423293114337542,0.4189639480153295,0.40728661410302824,0.38374338901388083,0.4429607099795525,0.4429607099795525,0.423293114337542,0.4429607099795525,0.36742350672826535,0.42145279216648435,0.39143250283210174,0.6561389428914358,0.7682141614191546,0.6107518190490111,0.7332510592057802,0.7679553749290052,0.8283252942917304,0.7252707988064824,0.7252707988064824,0.6561389428914358,0.8776989825798999,0.6561389428914358,0.6654565271498801,0.7258750928312601,0.6926422488870528,0.7292639308623451,0.637860724563171,0.7330827802842156,0.41255364125219646,0.4335511007332033,0.3815165767826086,0.39775927081111834,0.4230052317229946,0.4335511007332033,0.3815165767826086,0.4335511007332033,0.4606159826966213,0.49467333166744704,0.8449817793395376,0.7000953149662843,0.49467333166744704,0.7172103740224592,0.34978686729419395,0.7000953149662843,0.71658556207672,0.49467333166744704,0.8449817793395376,0.49467333166744704,0.71658556207672,0.34978686729419395,0.7172103740224592,0.7000953149662843,0.5693730487195641,0.7542075316546881,0.6147601725619888,0.642632785238586,0.4270155611409278,0.5693730487195641,0.5693730487195641,0.7526965352433088,0.7863531281429172,0.7737914490959008,0.8345667323282921,0.6567092687766397,0.8082080214982704,0.4450857823346792,0.7623405085463903,0.4029096679491148,0.4847798650340982,0.4761580572898188,0.4772155319361721
